Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,IXIC,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2017-04-04,20689.240234,-2.2316055459,0.0018900192,-0.0006296097,-0.0031487836,0.0033481218,-0.0592216313,0.1027213952,-0.7108810426,-1.1255542937,20691.352907,20711.3568462,20519.6618261,19376.2885785,0.76,0.78,0.9,1.88,2.36,0.0147263682,0.0083383444,3.93,4.62,-0.0041794113,0.0013097038,0.0009936793,0.0001888464,0.0074461171,0.0171843354,0.0046854419,-8.02149317473E-05,-0.0023994402,0.0027459953,-0.0052261847,0.0036554527,0.0029925277,0.0053688342,0.0020510107,0.0005595225,,0.0006666497,,-0.0010878459,0.0005783265,1.6,1.58,1.46,0.02,0.14,0.69,2.26,3.72,3.84,3.86,0,0.0080645161,0,DJI,-0.53,1.98,0.31,0.31,1.57,0.09,0.21,0.02,0.35,0.33,,-0.2,0.17,5.27,-1.21,-0.58,1.14,-0.07,0.02,0.05,0.02,0,-0.47,0.05,0.23
2017-04-05,20648.150391,-2.1904644097,-0.0019860489,0.0018900192,-0.0006296097,-0.0031487836,-0.0540672289,-0.0636474448,-1.4412781974,-0.9953143493,20683.4979041,20705.3371838,20524.7005933,19388.9439199,0.76,0.79,0.91,1.85,2.34,0.0029417533,-0.0094223353,3.94,4.63,0.0039461478,-0.0042668647,0.0027243075,0.0012635799,-0.0051806312,0.0027017324,-0.0016655896,0.000962488,-0.0128278093,-0.002586414,-0.0039855253,0.0019424061,-0.0018191627,0.0013521798,-0.0052758518,-0.0030548612,,-0.0057860892,,-0.0117236317,-0.0041131182,1.58,1.55,1.43,0.03,0.15,0.69,2.29,3.72,3.84,3.87,0.0108695652,-0.008,-0.0159574468,DJI,0.07,0.35,-0.18,2.65,0.24,-0.55,-0.28,-0.09,0.23,-0.77,0.64,-0.18,-0.51,-0.82,0.21,-0.13,-1.27,-1.53,-0.42,0.29,0.01,0.02,0.7,0.27,-0.07
2017-04-06,20662.949219,-0.2762827139,0.0007167145,-0.0019860489,0.0018900192,-0.0006296097,-0.3161880786,0.0308334728,-1.2973842374,-0.9360363441,20679.7617796,20701.3002348,20530.122108,19401.6205896,0.77,0.78,0.92,1.87,2.34,0.0107547908,0.0053780703,3.92,4.61,-0.0016334283,0.0046747721,-0.0011909724,0.0005657175,-0.0024996528,-0.0120974833,-0.0013346347,0.0020032051,0.003364671,0.0025931209,0.0070934704,0.0058161033,0.0058112164,-0.0038872293,0.0010926593,0.0019295094,-0.005208029,0.0024674336,0.0032718512,0.0090893242,0.0029702019,1.57,1.56,1.42,0.01,0.15,0.69,2.27,3.69,3.83,3.84,0.0107526882,0,0.0108108108,DJI,-0.32,0.97,0.57,-0.75,1.08,0.19,0.14,-0.18,-0.27,0.39,-0.45,-0.34,0.12,1.99,-1.33,0.09,0.32,1.28,0.31,0,0.13,0.11,-1.69,-0.55,-0.28
2017-04-07,20656.099609,-1.0561894658,-0.0003314924,0.0007167145,-0.0019860489,0.0018900192,-0.0344626528,0.2882930096,-1.2360709524,-1.1810797047,20675.4595667,20696.9954133,20535.0624022,19414.1029679,0.76,0.81,0.93,1.92,2.38,0.010833817,0.0111377246,3.93,4.62,,,,,-0.0022275372,-0.003785038,0.0020046776,-0.0010396241,-0.0034690447,-0.0007607333,-0.0095719525,-0.0030116853,0.0027023345,0.0063259538,-0.0004766684,-0.0008271301,-0.0002644803,-0.0001939353,0.0017101724,9.52815423692E-05,-0.0010220533,1.62,1.57,1.45,0.05,0.17,0.69,2.24,3.69,3.81,3.86,0.0106382979,0.0403225806,0.0267379679,DJI,-0.61,0.64,0.27,-0.38,1.04,-0.15,-0.03,-0.51,0.55,0.34,-0.11,-0.23,-0.03,-2.1,0.54,-0.49,-0.52,-0.19,-0.06,0.41,0.55,0.51,0.15,-1.37,0.18
2017-04-10,20658.019531,-16.578633981,0.000092947,-0.0003314924,0.0007167145,-0.0019860489,0.0378136234,0.5208464976,-1.1855042147,-1.0701393435,20672.2886511,20693.2834245,20539.8842504,19426.4802471,0.76,0.81,0.95,1.91,2.37,0.0155023923,-0.0129495835,3.91,4.61,,,,,-0.0011859774,0.0135883838,0.000666889,-0.0046429876,-0.0034811209,-0.0022838155,-0.0054704413,0.0044706983,-0.0054192938,-6.80327654866E-05,-0.0020073554,0.0006876865,-0.0002110285,0.0005308298,-0.0052403144,0.0018540093,0.0016390402,1.61,1.56,1.42,0.05,0.19,0.7,2.24,3.66,3.8,3.85,0.0210526316,0,-0.0052083333,DJI,0.01,1.34,-0.53,-1.63,1.61,-0.01,0,0.14,0.11,-1.86,0.06,-0.57,0.02,-0.71,0.48,0.37,-0.54,0.19,0.01,-0.03,-0.17,-0.16,1.21,-0.11,0.05
2017-04-11,20651.300781,-1.8557506334,-0.0003252369,0.000092947,-0.0003314924,0.0007167145,-0.1833777005,-0.2424907326,-0.0808446734,-0.8929551458,20668.4726748,20689.2850775,20544.2535261,19438.6675161,0.73,0.81,0.92,1.84,2.32,0.0060309084,0.0022799088,3.85,4.56,0.0053841108,-0.0102062463,0.0002326891,-0.0018107282,-0.0107563946,-0.0051596326,0.0009997001,-0.0009650555,-0.0017465534,-0.0007629483,-0.0069673816,-0.0034885241,-0.0010945446,0.0022588548,-0.0050137145,-0.0014338794,-0.0071600636,-0.0024078089,0.0059867375,0.0072123893,0.0008094904,1.59,1.51,1.4,0.08,0.19,0.71,2.24,3.64,3.75,3.83,-0.0309278351,-0.0387596899,-0.0366492147,DJI,-0.03,0.45,-0.12,0.15,0.6,-0.73,-0.02,0.06,0.21,3.23,-0.82,-0.63,-0.38,-2.72,-0.48,-0.03,1.89,1.04,-0.06,-0.12,-0.33,-0.31,1.25,2.28,1.57
2017-04-12,20591.859375,-1.4555050934,-0.0028783371,-0.0003252369,0.000092947,-0.0003314924,-0.2726201376,-0.3265399683,-0.3360940666,-1.7099691204,20654.5429839,20680.0064392,20546.1204221,19450.1420619,0.76,0.8,0.93,1.81,2.28,-0.0048707381,0.0170803735,3.85,4.56,0.0046060189,-0.0062507233,-0.0062361169,1.45121030941E-05,0.0012002965,-0.0067933032,-0.008988049,0.0094992835,-0.0038493058,-0.0038179595,-0.0192023818,0.0015693506,-0.0001470052,-0.0022401738,0.0012645312,-0.0037599508,0.0093421935,-0.0052174985,-0.0046020499,-0.0128908099,-0.0043970599,1.52,1.48,1.35,0.04,0.17,0.71,2.28,3.63,3.76,3.8,0.0106382979,0,-0.0163043478,DJI,0.29,-0.66,-0.02,-2.38,-0.54,0.26,-0.37,0.6,-0.25,0.3,0.91,0.38,-0.54,1.17,-0.96,0.13,0.25,-1.55,-0.44,-0.44,0.09,0.07,-0.17,0.76,0.95
2017-04-13,20453.25,5.3342906663,-0.0067312705,-0.0028783371,-0.0003252369,0.000092947,-1.0148561891,-1.3278354135,-0.9843356317,-2.2990738423,20617.9442595,20658.4105878,20542.4784448,19460.1232355,0.75,0.8,0.92,1.77,2.24,0.0013177711,0.007729734,3.83,4.52,-0.0033522206,0.0018273126,0.0070908061,-0.0006385233,-0.0052891395,-0.0128984717,-0.0070541149,-0.0032695693,-0.0117096016,-0.0042925952,-0.0333208026,-0.0154272506,-0.0058829874,-0.0029119475,-0.0037598784,-0.0068146945,-0.0021321424,-0.0053134686,0.0006505784,-0.0102707192,-0.0086350505,1.49,1.44,1.32,0.05,0.17,0.69,2.28,3.6,3.72,3.77,-0.0105263158,-0.0241935484,-0.0220994475,DJI,0.64,0.05,-0.57,1.02,0.13,-0.47,-0.5,-0.49,-0.38,0.78,-0.23,0.79,-0.26,1.26,-0.7,0.42,1.15,-0.93,-0.57,0.3,-0.25,-0.22,-0.84,0.11,0.09
2017-04-17,20636.919922,-0.7760206438,0.0089799871,-0.0067312705,-0.0028783371,-0.0003252369,-0.0928524134,-0.1272830668,0.1951729092,-1.3277756441,20621.39438,20656.3638577,20546.1820321,19471.8326552,0.74,0.82,0.92,1.79,2.26,-0.0107163001,-1,3.86,4.55,0.0039935017,0.0001008423,-0.000817312,-0.0025992885,0.0055299467,0.01957793,0.00270636,0.0058404913,0.0172985659,0.0081602159,0.0266797089,-0.001346554,,,,0.0086133491,,0.0088955734,-0.0164205209,0.0118492344,0.009055546,1.52,1.44,1.34,0.08,0.18,0.69,2.29,3.63,3.73,3.81,0,0,0.011299435,DJI,0.17,-0.95,,0.97,-1,0.31,0.76,0.32,0.21,1.7,,0.34,0.68,-1.98,-0.05,0.11,-0.68,1.27,0.75,-0.09,-0.27,-0.27,-1.98,-0.86,-0.07
2017-04-18,20523.279297,7.243586724,-0.005506666,0.0089799871,-0.0067312705,-0.0028783371,-0.6522417785,-0.6146747914,-0.1347924594,-1.8300136394,20603.555274,20643.6891377,20545.2838857,19482.2948109,0.75,0.81,0.92,1.71,2.18,-0.0030406689,0,3.77,4.47,0.0228376535,-0.0052881076,0.0042474954,0.001936348,-0.0044419727,0.0019845442,0.0067476723,-0.0310213249,-0.0081527719,-0.0013745265,-0.005121396,-0.0064966779,,,,-0.0029033801,,-0.0012498013,-0.007899684,0.0005215776,-0.0042443039,1.43,1.37,1.26,0.06,0.17,0.7,2.29,3.55,3.66,3.72,0,-0.0247933884,-0.0446927374,DJI,-0.4,-0.85,-1.55,-2.54,-0.46,-0.92,-0.66,0.85,-2.41,-1.33,-1.65,-0.11,-0.11,-0.57,0.71,0.51,-0.77,-0.22,-0.33,-0.83,-0.79,-0.79,0.24,-0.44,0.38
2017-04-19,20404.490234,-0.9701045827,-0.0057880157,-0.005506666,0.0089799871,-0.0067312705,-1.1951331764,-1.3763192692,-1.4347258218,-1.2750116484,20567.3616304,20620.9082897,20539.762566,19491.4708847,0.74,0.8,0.92,1.74,2.21,-0.0375524209,7.81891395284E-05,3.8,4.5,-0.0048448526,0.0027548347,0.0075399227,0.0005957657,-0.003682748,-0.0050676236,0.0053619303,-0.0036939501,-0.0082198798,-0.0053524699,-0.0057197139,-0.0069093767,0.0027012635,-0.0046310036,0.0013340981,-0.0017163506,-0.0041237243,0.0023180851,-0.0081414503,0.0038475868,-0.0031779146,1.47,1.41,1.29,0.06,0.18,0.7,2.29,3.58,3.7,3.76,0,0.0084745763,0.0175438596,DJI,-0.82,-3.57,0.32,0.2,-3.76,-0.09,-0.48,-0.21,-0.59,0.69,-0.07,-0.54,0.16,1.27,-0.16,-0.55,-0.6,0.51,-0.15,0.22,0.24,0.24,-0.89,-0.55,-0.77
2017-04-20,20578.710938,1.6568636719,0.0085383512,-0.0057880157,-0.005506666,0.0089799871,-0.0638525971,-0.3362986596,-0.3901840611,-0.3997320589,20569.4251408,20616.8894943,20541.2899531,19502.2891937,0.72,0.78,0.91,1.78,2.24,-0.0045553575,0.0023845823,3.82,4.52,0.0015364961,0.0049708731,-0.000526589,-0.0006244554,0.0125107271,0.0031805894,0.009,0.0041196341,0.0129055649,0.0070725552,0.0258868255,0.0064604797,0.0148249758,0.0005763097,0.0009046031,0.0075572634,0.0096995201,0.009167615,0.0004456719,0.0124494517,0.0074490483,1.52,1.46,1.33,0.06,0.19,0.7,2.28,3.61,3.74,3.8,-0.0106382979,0.0168067227,0.0229885057,DJI,0.39,0.11,1.51,0.28,-0.34,0.09,0.95,0.06,0.07,-1.47,0.98,0.51,0.83,-0.82,0.33,0.11,-0.78,1.17,0.78,0.04,0.05,0.04,-2.81,-0.99,0.17
2017-04-21,20547.759766,-5.098817829,-0.0015040384,0.0085383512,-0.0057880157,-0.005506666,0.4620770098,-0.5574685965,-0.8718940259,-0.5268070106,20565.4859818,20610.3057107,20541.5436713,19512.691886,0.71,0.78,0.9,1.77,2.24,-0.0123358536,-0.0001949926,3.83,4.53,,,,,-0.0011934709,-0.0039132308,-0.0237859597,-0.0009026093,-0.0120398126,0.0137404885,-0.0093457944,-0.0039501295,-0.003684579,-0.0005478545,0.0017668108,-0.0030350732,-0.0006218959,-0.0010579682,0.0003312572,-0.0031066343,-0.0033062545,1.53,1.46,1.34,0.07,0.19,0.7,2.29,3.63,3.75,3.82,-0.0107526882,-0.0082644628,-0.0056179775,DJI,0.21,-1.94,-0.25,-0.16,-1.29,0.25,-0.12,0.1,0.04,1.96,-0.14,0.88,-0.01,-1.84,0.97,0.3,-1.48,-0.13,-0.19,-0.29,0.19,0.2,-0.25,-0.44,0.21
2017-04-24,20763.890625,-1.6821745273,0.0105184634,-0.0015040384,0.0085383512,-0.0057880157,0.6152599491,0.521836252,0.4871937606,0.811633679,20601.5595533,20624.9328454,20550.2631597,19525.1416247,0.72,0.8,0.94,1.81,2.28,-0.0149073328,-0.0097125249,3.85,4.56,,,,,0.0096295421,0.0098827459,0,0.0092805271,0.0352579639,0.0170180266,0.0122641887,0.0052050934,0.0414393372,0.0210974749,0.033730986,0.010840069,0.004053775,0.0124015829,-0.0137465487,0.0131100955,0.0125259925,1.56,1.48,1.34,0.08,0.22,0.71,2.28,3.62,3.76,3.84,0.0434782609,0.0416666667,0.0225988701,DJI,0.37,-0.69,2.83,0.67,-0.79,3.15,0.94,-0.06,2,-0.87,0.68,0.41,1.14,-1.13,1.55,-0.23,0.12,1.17,0.96,-0.02,-0.91,-0.89,3.27,0.19,-0.72
2017-04-25,20996.119141,-0.1232887015,0.0111842487,0.0105184634,-0.0015040384,0.0085383512,2.3039195499,1.6366506455,1.6750831458,2.1660215807,20673.2976601,20660.2839211,20567.7477079,19539.7782169,0.72,0.81,0.96,1.87,2.35,0.0065439673,-0.001260438,3.89,4.61,0.0043634423,0.0128145403,0.001837774,-0.0001162368,0.0061960457,0.0002314522,-0.0033840272,0.0043941818,0.0086857371,0.0057751963,0.0169617701,0.0076439649,0.0017138056,0.0015003927,0.0009682528,0.0060906874,0.0131096021,0.0069638477,0.0016091513,0.0093995562,0.0061994048,1.63,1.54,1.39,0.09,0.24,0.72,2.26,3.65,3.8,3.89,0.0208333333,0.032,0.0331491713,DJI,-0.46,0.97,0.25,1.1,0.67,0.24,1.2,0.54,0.22,-2.34,1.18,1.19,0.8,-0.75,0.79,-0.94,-1.96,1.09,0.63,-0.21,-0.32,-0.31,1.97,-1.91,-0.9
2017-04-26,20975.089844,2.5300817682,-0.0010015802,0.0111842487,0.0105184634,-0.0015040384,2.7964413884,1.5678870132,1.3816341575,1.3215942999,20728.1689663,20690.2654376,20583.7219094,19554.0599246,0.73,0.82,0.97,1.84,2.32,0,-0.0046931693,3.88,4.59,0.0012460685,0.0013058012,,0.0015112545,-0.0058811735,0.0018399584,-0.0064516466,0.0006481569,0.0019261046,-0.0013250295,-0.0003665689,-0.0040376971,0.0018947002,0.0018005521,0.0004619995,-0.0004857034,0.0050086089,-4.31921702457E-05,0.0020034758,0.0059175229,-0.0008937229,1.59,1.5,1.35,0.09,0.24,0.71,2.27,3.62,3.77,3.86,0.0102040816,-0.007751938,-0.0160427807,DJI,-0.82,-0.54,0.17,0.35,0.12,0.04,-0.19,-0.21,0.24,1.39,0.38,0.44,-0.22,3.25,1,-0.86,-0.85,0.45,-0.12,-0.04,0.27,0.27,-0.29,-1,0.42
2017-04-27,20981.330078,-1.0539475812,0.0002975069,-0.0010015802,0.0111842487,0.0105184634,1.9564837721,1.8913819093,1.6136054837,1.5586658231,20774.1982593,20717.9858795,20599.3143866,19568.2616177,0.69,0.8,0.96,1.81,2.3,-0.0052824055,0.0007528629,3.87,4.58,0.0035202964,0.0003147377,,0.0006964496,0.0007655902,0.0099968406,-0.006151743,0.001862165,-0.0092728599,0.0064867313,-0.0018335533,-0.0017199017,-0.0030597684,-0.0070657317,-0.0023258423,0.0005529201,0.0048843959,0.003935113,0.0036105192,-0.0016204032,-0.0012413298,1.61,1.5,1.34,0.11,0.27,0.71,2.28,3.62,3.78,3.89,-0.0101010101,-0.0234375,-0.0163043478,DJI,-0.07,-0.73,-0.32,-0.42,-1.31,-0.28,-0.03,-0.28,-0.85,0.13,0.17,0.31,0.99,3.09,0.05,-0.19,-0.95,0.11,0.16,0.09,0.03,0.03,1.29,-0.88,-0.35
2017-04-28,20940.509766,-10.1511250437,-0.0019455541,0.0002975069,-0.0010015802,0.0111842487,1.9114005832,2.3823097356,1.3432765287,1.0228411698,20804.4367151,20739.1786306,20612.6945975,19581.9158281,0.66,0.79,0.97,1.81,2.29,0.0071486928,0.0028904023,3.85,4.57,,,,,-0.0009736352,0.00719744,-0.0030949106,-0.0021819703,-0.0069626868,0.0027830967,-0.0110212897,0.0047994092,-0.0008289768,-0.0046012674,-0.0004645107,-0.0019131473,-0.0033746857,-0.0002198861,0.0007838834,-0.0117843465,-0.0036662043,1.63,1.5,1.32,0.13,0.31,0.72,2.28,3.6,3.78,3.91,0.0102040816,0.024,0,DJI,0.27,0.56,-0.01,0.62,0.74,0.02,-0.11,0.22,-0.22,0.19,-0.21,0.16,-0.19,1.14,-0.47,-0.15,-0.43,-1.46,-0.23,0.11,-0.05,-0.03,0.26,-0.49,0.28
2017-05-01,20913.460938,0.2110415993,-0.0012916986,-0.0019455541,0.0002975069,-0.0010015802,0.7203385709,1.3400304747,1.2459338107,1.2110417761,20824.2593011,20755.7769456,20624.489356,19595.1650332,0.64,0.82,0.96,1.84,2.33,-0.0097343338,-1,3.92,4.62,,,,,0.0203968543,0.0251245854,-0.0017246982,-0.0010529278,0.0006896322,0.0138767896,0.0115155832,0.0050213838,,,,0.0017322905,,0.0072739869,,0.0049484306,3.64006969971E-05,1.69,1.51,1.37,0.18,0.32,0.7,2.29,3.66,3.8,3.98,-0.0101010101,0,0.0165745856,DJI,0.49,-0.41,,2.08,-0.99,0.12,0,-0.06,-0.03,-0.99,,,0.9,-1.86,0.57,0.57,-2.98,0.72,0.27,0.11,0.03,0.03,5.4,-1.78,-0.9
2017-05-02,20949.890625,-0.0801706903,0.0017419253,-0.0012916986,-0.0019455541,0.0002975069,-0.2201764797,2.0786703812,1.412870646,1.451218527,20847.10136,20774.2639627,20637.25019,19608.6448898,0.71,0.81,0.97,1.81,2.29,-0.024165472,0,3.88,4.59,0.0034293734,0.0014041964,0.0025380339,7.25373567388E-05,0.0063446104,-0.0013604063,0.0017276779,0.0029187694,-0.0064323227,-0.0015848004,0.0014690048,-0.0001218011,,,,0.0011890501,,0.0006188881,,-0.0056844021,0.0012837155,1.58,1.48,1.32,0.1,0.26,0.71,2.3,3.62,3.78,3.88,0.0102040816,-0.0078125,-0.0163043478,DJI,0.13,-2.06,0.74,-0.94,-2.42,0.23,-0.04,0.28,0.46,0.11,-0.01,0.78,0.16,-0.62,0.88,0.42,-0.07,-0.74,-0.05,-0.48,-0.1,-0.1,-0.33,-0.27,0.01
2017-05-03,20957.900391,-0.3847693555,0.0003823297,0.0017419253,-0.0012916986,-0.0019455541,-0.0819517491,2.7121979067,1.4846503533,1.2985501351,20867.2466383,20791.7531463,20649.8247077,19622.0703177,0.72,0.84,0.98,1.86,2.33,0.0029380902,-0.0041021148,3.85,4.56,-0.0054058106,0.0072698246,0.0015029146,0.0004642054,-0.0030506204,-0.0062411272,0.0082787168,-0.0029910672,0.0057803468,-0.0031746175,0.0056838466,0.0079219254,-0.0005938561,-0.0021517079,0.0015941487,-0.0012713605,,-0.0037438763,-0.0026611748,-0.0060312865,-0.0018733519,1.61,1.49,1.35,0.12,0.26,0.71,2.23,3.58,3.72,3.84,0.0101010101,0.0236220472,0.0276243094,DJI,-1.51,0.65,0,-3.5,0.34,0.14,0.07,-0.41,-0.26,-0.67,0.07,,-0.47,1.03,0.59,-0.84,-1.68,-0.67,-0.1,0.33,0.25,0.23,-0.22,-2.29,-1.47
2017-05-04,20951.470703,-1.2822162421,-0.0003067907,0.0003823297,0.0017419253,-0.0012916986,-0.1423140234,1.8113853979,1.7463761842,1.4689950734,20882.5601046,20806.9643422,20661.6539624,19635.2981822,0.69,0.84,0.98,1.88,2.36,-0.0468717305,-0.0174758058,3.89,4.61,0.0041362154,-0.0021811266,0.0017410561,-0.0001884959,-0.0036039644,-0.0037193287,-0.0010263086,0.0050271223,0.0011494023,-0.0039085697,0.0060164451,-0.0128173886,0.0134729149,0.0018798947,0.0095739114,0.0005821028,,0.000459451,-0.0025442331,-0.0014882725,0.0004379839,1.67,1.52,1.38,0.15,0.29,0.72,2.25,3.63,3.77,3.92,0,0.0153846154,0.0107526882,DJI,-0.18,-4.75,1.39,-1.22,-4.81,0.87,-0.04,0.92,0.32,-1.59,-0.03,0.93,0.22,-1.3,0,-0.13,-1.47,-0.02,0.09,-0.85,-0.43,-0.41,-3.36,-0.64,-0.86
2017-05-05,21006.939453,-2.3750552052,0.0026474872,-0.0003067907,0.0003823297,0.0017419253,0.3172305151,2.2346946442,2.7070976642,1.6647683269,20905.1745316,20826.0095909,20675.1945699,19648.9463541,0.68,0.88,0.99,1.89,2.36,0.0149286498,-0.0003256136,3.9,4.6,,,,,0.0165836895,-0.0036052232,0.000684863,-0.0035497782,-0.0011480827,0.0027612557,-0.0012685574,0.0046545566,0.0111644251,0.0068017554,0.0054641505,0.0040886952,-0.0084075616,0.0041841152,-0.0077799616,0.0058681817,0.0070136476,1.68,1.48,1.37,0.2,0.31,0.7,2.24,3.61,3.72,3.92,0.01,0,0.0053191489,DJI,0.16,1.49,1.39,0.68,1.54,0.63,0.4,0.12,0.58,-0.12,-0.87,,0.4,2.51,0.56,0.7,-0.18,0.63,0.51,0.07,-0.12,-0.15,1.08,-0.23,0
2017-05-08,21012.279297,2.7945322027,0.0002541943,0.0026474872,-0.0003067907,0.0003823297,0.4725107876,1.196253036,1.8188730509,1.72433177,20924.6481253,20843.7495629,20688.4135788,19662.511856,0.69,0.9,1,1.91,2.39,0.0049751244,0.0014250234,3.92,4.62,,,,,0.0271884251,0.0159395746,-0.0051334362,-0.0021051089,0.0011494023,-0.0008695362,-0.0012701869,0.0106071938,-0.0091027369,0.0004796229,-0.0017567065,3.74460771892E-05,0.0041493339,0.0003115005,-0.0078713339,-0.0038367824,-0.0017520032,1.7,1.49,1.39,0.21,0.31,0.7,2.23,3.62,3.72,3.93,0.0099009901,0.0075757576,0.0105820106,DJI,-0.46,0.49,-0.75,-1.31,0.45,-0.09,-0.06,-0.37,-0.01,0.02,0.39,2.71,0.13,-2.88,0.84,-0.14,-1.76,-0.44,-0.11,1.21,0.42,0.42,-2.03,-0.29,-0.12
2017-05-09,20975.779297,-0.4468579573,-0.0017370795,0.0002541943,0.0026474872,-0.0003067907,0.1235742585,-0.0968743026,2.2048133412,1.538190849,20933.944702,20856.3238233,20699.6828227,19675.5791937,0.73,0.9,1.02,1.94,2.42,-0.0133448127,-0.0076435193,3.94,4.64,0.0004009793,0.004133136,0.0009712496,0.000376566,0.0064048757,0.0039830029,-0.0048159615,-0.0003245517,-0.0040183468,0.0014505222,-0.0065407157,-0.0069972374,0.0027976426,0.005656877,0.0042987198,-0.0010252487,0.0126584864,0.0029380119,0.000621729,0.0001580653,-0.0023923772,1.69,1.52,1.4,0.17,0.29,0.7,2.22,3.62,3.74,3.91,0.0196078431,0.030075188,0.0157068063,DJI,-0.57,-1.24,0.27,0.16,-1.18,0.51,-0.16,-0.47,0.78,-0.88,1.2,,0.37,1.73,0.1,-0.14,-1.18,-0.09,-0.07,0.84,0.61,0.61,-0.98,-0.51,-0.23
2017-05-10,20943.109375,2.6124886489,-0.0015575069,-0.0017370795,0.0002541943,0.0026474872,-0.0705748941,-0.1524688058,2.6397088818,1.4130276688,20935.6110062,20864.5891139,20709.228962,19688.1914343,0.69,0.89,1.02,1.94,2.41,0.0314136126,0.0020894789,3.94,4.63,-0.0013831718,0.0055410386,0.0002699351,-0.0005935921,-0.0047406324,-0.0040616223,-0.0079501901,-0.0032464979,0.0078386167,0.0039107329,0.0007315472,-0.0048596041,0.0004539071,0.0058565551,0.0006541506,0.0011306014,0.0050781661,0.0013969721,-0.0090056627,0.0055537059,0.0027206095,1.72,1.52,1.39,0.2,0.33,0.69,2.22,3.61,3.74,3.94,0,-0.0145985401,0,DJI,0.33,3.06,0.05,-0.12,3.16,-0.06,-0.07,-0.05,0.56,0.23,0.72,-1.41,-0.01,2.01,0.05,0.65,0.89,0.63,0.08,0.16,0.02,0.01,0.47,-0.1,-0.47
2017-05-11,20919.419922,-0.8621456368,-0.0011311335,-0.0015575069,-0.0017370795,0.0002541943,-0.1529762825,-0.2950725992,1.6556381254,1.5907283603,20932.6671727,20869.8110956,20717.4717447,19700.442464,0.66,0.87,1.02,1.93,2.39,0.0112098139,0.000163539,3.92,4.63,-0.003016877,-0.004539614,-0.000495963,0.0001014052,0.0045021664,-0.001401567,0.0059233447,0.0031756291,-0.0030881391,-0.0122637285,-0.0179093381,0.008545928,-0.003155294,0.0001895552,-0.0036371183,-0.0021628094,0.0044025189,-0.0021504119,0.0028547992,-0.0067091185,-0.0030511815,1.73,1.52,1.37,0.21,0.36,0.71,2.24,3.61,3.76,3.97,0,0,-0.0051546392,DJI,0.14,1.1,-0.32,0.56,1.06,-0.45,-0.11,-0.06,0.17,0.44,0.59,1.23,-0.08,2.55,0.3,-1.34,0.36,-0.78,-0.18,-0.11,-0.06,-0.05,0.41,0.96,0.59
2017-05-12,20896.609375,0.3665657999,-0.0010904006,-0.0011311335,-0.0015575069,-0.0017370795,-0.5252077688,-0.209643373,1.6977500855,2.1676720081,20926.1112095,20872.3633127,20724.4967498,19712.3446224,0.66,0.86,1.01,1.85,2.33,0.0004183225,0.0066222458,3.86,4.58,,,,,0.013965632,0.0144889102,-0.0207828535,0.0035714449,-0.0027536254,-0.0011685948,-0.0133978782,-0.0007262801,0.0040866216,0.0066065312,0.0046692084,-0.0014784413,0.0012254085,0.000861683,0.0071902463,-0.0053445053,-0.0014311983,1.67,1.47,1.32,0.2,0.35,0.72,2.25,3.57,3.72,3.92,-0.0096153846,-0.0444444444,-0.0414507772,DJI,0.09,0.14,0.45,0.68,0.02,0.45,-0.11,0.64,0.56,0.25,-0.02,-0.48,0.32,1.42,-0.4,0.22,0.85,-0.48,-0.09,-0.7,-0.37,-0.37,-0.17,0.76,0.28
2017-05-15,20981.939453,-36.6302836535,0.0040834413,-0.0010904006,-0.0011311335,-0.0015575069,-0.1443910181,0.3274375064,1.050134736,1.6718557435,20936.2617992,20882.7991356,20734.5925421,19724.9774067,0.69,0.89,1,1.86,2.34,0.0215346017,0.0016649746,3.87,4.59,,,,,-0.0025625175,-0.0035158944,-0.0031835868,0.0270947835,0.0048320066,0.0007312519,0.0056582422,0.0030284675,0.0022162903,0.0025553434,0.0028683404,0.0047765136,0.0085564912,0.0046461156,0.0021780564,0.0080635419,0.0058179938,1.65,1.45,1.34,0.2,0.31,0.72,2.25,3.59,3.7,3.9,-0.0097087379,0.015503876,0.0054054054,DJI,0.37,1.93,0.3,0.6,2.11,0.21,0.39,0.43,0.33,0.18,0.77,0.33,0.22,-2.19,0.05,0.26,0.55,0.88,0.41,-0.42,-0.33,-0.34,-1.96,1.2,0.25
